,tweet_id,text,favorite_count,retweet_count,created_at
12,1287397205125419010,"Big B On Covid19 &amp; Mental Health!

https://t.co/4SXM1sAR4Q",0,0,Sun Jul 26 14:39:47 +0000 2020
13,1287397186624421889,Qué nombre se le da cuándo un médico fallece de Covid-19 contagiado por una persona que agarró la enfermedad en una… https://t.co/knnF9ECNOi,0,0,Sun Jul 26 14:39:42 +0000 2020
14,1287396910362320902,"RT @CPIM_WESTBENGAL: @MamataOfficial @mishra_surjya @timesofindia ~ @CPIM_WESTBENGAL has floated a helpline for non-#Covid_19 patients. 

S…",0,3,Sun Jul 26 14:38:36 +0000 2020
15,1287396861418991617,"RT @BobongaAkhilesh: It is humble request to the govt., @cbseindia29 @DrRPNishank @PMOIndia @narendramodi please cancel the comptt exam jus…",0,20,Sun Jul 26 14:38:25 +0000 2020
16,1287396724089135104,RT @SanganeriaKr: Despite all efforts no resolution plan could be implemented n Co was forced to liquidation in Jan18. Its now more than 2…,0,76,Sun Jul 26 14:37:52 +0000 2020
17,1287396526382125060,"RT @CPIM_WESTBENGAL: @MamataOfficial @mishra_surjya @timesofindia ~ @CPIM_WESTBENGAL has floated a helpline for non-#Covid_19 patients. 

S…",0,3,Sun Jul 26 14:37:05 +0000 2020
18,1287395977926602752,RT @SanganeriaKr: Despite all efforts no resolution plan could be implemented n Co was forced to liquidation in Jan18. Its now more than 2…,0,76,Sun Jul 26 14:34:54 +0000 2020
19,1287395902471016451,"Delhi’s testing is largely of the rapid antigen variety rather than the gold-standard RT-PCR. 
Is the outcome misle… https://t.co/1jY8T12AiT",0,0,Sun Jul 26 14:34:36 +0000 2020
20,1287395698694995969,RT @SanganeriaKr: Despite all efforts no resolution plan could be implemented n Co was forced to liquidation in Jan18. Its now more than 2…,0,76,Sun Jul 26 14:33:47 +0000 2020
21,1287394744570699776,@MamataOfficial @mishra_surjya @timesofindia ~ @CPIM_WESTBENGAL has floated a helpline for non-#Covid_19 patients.… https://t.co/jLHk8HMrqF,3,3,Sun Jul 26 14:30:00 +0000 2020
22,1287394250003423243,"RT @iakshaysinghel: Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed Guja…",0,11,Sun Jul 26 14:28:02 +0000 2020
23,1287393286852759553,"RT @wbdhfw: WB COVID-19 Daily Health Bulletin: 24th July, 2020.
A detailed snapshot of all relevant details on COVID-19 in WB. Keep checkin…",0,55,Sun Jul 26 14:24:12 +0000 2020
24,1287393264224460800,"RT @wbdhfw: WB COVID-19 Daily Health Bulletin: 25th July, 2020.
A detailed snapshot of all relevant details on COVID-19 in WB. Keep checkin…",0,60,Sun Jul 26 14:24:07 +0000 2020
25,1287392975224311812,"PM to launch High Throughput COVID-19 testing facilities on 27 July
https://t.co/orrwe76ATX https://t.co/1kDpV3xfmc",1,0,Sun Jul 26 14:22:58 +0000 2020
26,1287392896354619392,"India’s Covid-19 recovery rate now at 63.54, case fatality count marks sharp dip via @htTweets https://t.co/fOM7Nv7GbH",0,0,Sun Jul 26 14:22:39 +0000 2020
27,1287392614660988928,"RESEARCH REPORT ON COVID-19 
ADVANCE SCIENCE RESEARCH https://t.co/9uFXkBophl",0,0,Sun Jul 26 14:21:32 +0000 2020
28,1287392464664317952,"কোভিডের ক্ষেত্রে বেশি ওজন মারাত্মক হয়ে দাঁড়াতে পারে:‌ ইংল্যান্ডের সমীক্ষা
https://t.co/Coqh3keOzz

#Aajkaal https://t.co/psZ8IVXSSP",0,0,Sun Jul 26 14:20:56 +0000 2020
29,1287391953655652354,"RT @iakshaysinghel: Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed Guja…",0,11,Sun Jul 26 14:18:54 +0000 2020
30,1287390321404456963,"RT @SoumilloM: @goairlinesindia @goairlinesindia @DGCAIndia 

I am not immune from the current situation. Infact, I need the refund money…",0,1,Sun Jul 26 14:12:25 +0000 2020
31,1287389983511162881,RT @SanganeriaKr: Despite all efforts no resolution plan could be implemented n Co was forced to liquidation in Jan18. Its now more than 2…,0,76,Sun Jul 26 14:11:05 +0000 2020
32,1287389644821168129,RT @SanganeriaKr: Despite all efforts no resolution plan could be implemented n Co was forced to liquidation in Jan18. Its now more than 2…,0,76,Sun Jul 26 14:09:44 +0000 2020
33,1287389602303672320,Akshay Kumar’s Sooryavanshi co-star Kartika Sahoo sells vegetables in Odisha to survive Covid-19 pandemic – bollywo… https://t.co/du2PC8edpb,0,0,Sun Jul 26 14:09:34 +0000 2020
34,1287389557898358784,"@goairlinesindia @goairlinesindia @DGCAIndia 

I am not immune from the current situation. Infact, I need the refun… https://t.co/WIxj5KaaPI",0,1,Sun Jul 26 14:09:23 +0000 2020
35,1287388444147105792,National Doctors’ Day: We Stand Beside You Fighting Against COVID-19https://vilabin.com/article/national-doctors-da… https://t.co/olFMkVZtiL,0,0,Sun Jul 26 14:04:58 +0000 2020
36,1287388441865461760,National Doctors’ Day: We Stand Beside You Fighting Against COVID-19https://vilabin.com/article/national-doctors-da… https://t.co/0ke6mUyW1t,0,0,Sun Jul 26 14:04:57 +0000 2020
37,1287388351796928513,"RT @iakshaysinghel: Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed Guja…",0,11,Sun Jul 26 14:04:36 +0000 2020
38,1287388298730561536,"RT @iakshaysinghel: Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed Guja…",0,11,Sun Jul 26 14:04:23 +0000 2020
39,1287388137019174912,"RT @iakshaysinghel: Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed Guja…",0,11,Sun Jul 26 14:03:45 +0000 2020
40,1287387719539154944,"https://t.co/BvuCyMuan5
উন্নত মানের ল্যাবে করোনা পরীক্ষার সংখ্যা অনেকটাই বাড়ানো সম্ভব বলে আশা কেন্দ্রের।
#PMModi  #SangbadPratidin",2,0,Sun Jul 26 14:02:05 +0000 2020
41,1287387603746951168,RT @SanganeriaKr: Despite all efforts no resolution plan could be implemented n Co was forced to liquidation in Jan18. Its now more than 2…,0,76,Sun Jul 26 14:01:37 +0000 2020
42,1287387360133435392,"RT @iakshaysinghel: Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed Guja…",0,11,Sun Jul 26 14:00:39 +0000 2020
43,1287387168323715073,"Didi always says that we are much better than Modi-Shah Gujarat.

Congratulations @MamataOfficial You have crossed… https://t.co/RkdMUsVwoY",31,11,Sun Jul 26 13:59:54 +0000 2020
44,1287387160866426880,https://t.co/kFsAhcBDt0,0,0,Sun Jul 26 13:59:52 +0000 2020
45,1287386479006642178,"@CPIM_WESTBENGAL Absolutely right,, when the whole world fighting with COVID-19, China is designing more Bioweapons… https://t.co/I2kyIggA9i",0,0,Sun Jul 26 13:57:09 +0000 2020
46,1287385515994431490,"RT @iakshaysinghel: India will Fight Corona and will surely win over this very soon 🇮🇳

101 years old woman won the battle against Covid- 1…",0,12,Sun Jul 26 13:53:20 +0000 2020
47,1287384830171156481,"RT @Prasenj96567741: Country is suffering greatly because of covid-19, lockdown and flood many people have lost their home, livelihood etc…",0,85,Sun Jul 26 13:50:36 +0000 2020
48,1287384414905761794,@jharkhand181 Sir covid 19 patient ki sampark me aane use touch karne ke bad Kya Kya process apnana padta hai. Kindly inform Kare.,0,0,Sun Jul 26 13:48:57 +0000 2020
49,1287383860531982336,Hope unlock 3 will start from 1st August #covid_19,0,0,Sun Jul 26 13:46:45 +0000 2020
50,1287382483198042114,"RT @cgstkolkatazone: Covid-19 की समय पर, Paperless Customs, सामाजिक दूरियां के लिए।

@cbic_india @FinMinIndia @nsitharamanoffc @nsitharaman…",0,3,Sun Jul 26 13:41:17 +0000 2020
51,1287382138753449984,"@somali_16 @ChouhanShivraj I think if the B.J.P. leaders drink cow urine, Covid-19 will be cured soon.",0,0,Sun Jul 26 13:39:54 +0000 2020
52,1287381981311823874,"Today in Korea news, among the usual peninsula &amp; K-pop updates, there is also a bit (again) about how kimchi is goi… https://t.co/0hMqG2YhQi",0,0,Sun Jul 26 13:39:17 +0000 2020
53,1287381299838164992,"RT @THKolkata: Just in: Record 42 #COVID-19 fatalities in #Bengal push death toll to 1,332; caseload rises to 56,377 with 2,404 fresh infec…",0,9,Sun Jul 26 13:36:34 +0000 2020
54,1287380888586682369,RT @ttindia: The initial results of the coronavirus has confirmed the jab is safe and produces an immune response to Covid-19. Those findin…,0,5,Sun Jul 26 13:34:56 +0000 2020
55,1287380272422326272,@SonuSood Good evening sir since the time from lockdown of covid 19 I am jobless previously I work for pm hi tech c… https://t.co/o7DXA0dDlK,0,0,Sun Jul 26 13:32:29 +0000 2020
56,1287379447981600768,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 13:29:13 +0000 2020
57,1287379246030102536,#covid-19 https://t.co/Pn7YCCnKbA,0,0,Sun Jul 26 13:28:25 +0000 2020
58,1287377058465820672,RT @CPIM_WESTBENGAL: @MamataOfficial @mishra_surjya @timesofindia Our @CPIM_WESTBENGAL volunteers have from the commencement of the #lockdo…,0,3,Sun Jul 26 13:19:43 +0000 2020
59,1287376612632166401,"RT @Lshukla6: मैं स्पोर्ट्समैन था, हूँ और रहूंगा, विश्वास है हम सब मिलकर कोरोना के ख़िलाफ़ इस जंग पर जल्द विजय पाएंगें🤝🏏

 আমি স্পোর্টস…",0,144,Sun Jul 26 13:17:57 +0000 2020
60,1287376577764892674,"RT @Lshukla6: मैं स्पोर्ट्समैन था, हूँ और रहूंगा, विश्वास है हम सब मिलकर कोरोना के ख़िलाफ़ इस जंग पर जल्द विजय पाएंगें🤝🏏

 আমি স্পোর্টস…",0,144,Sun Jul 26 13:17:49 +0000 2020
61,1287374026776514560,"RT @Lshukla6: मैं स्पोर्ट्समैन था, हूँ और रहूंगा, विश्वास है हम सब मिलकर कोरोना के ख़िलाफ़ इस जंग पर जल्द विजय पाएंगें🤝🏏

 আমি স্পোর্টস…",0,144,Sun Jul 26 13:07:40 +0000 2020
62,1287373662144745472,"RT @IamRiteshTiwari: On his #MannKiBaat address today, @PMOIndia @narendramodi, reminded us that we have to keep fighting the COVID-19 glob…",0,6,Sun Jul 26 13:06:13 +0000 2020
63,1287372823984398341,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 13:02:54 +0000 2020
64,1287371928408412160,RT @I_am_Swastik: We can't put our and our family's life at stake because of such dumb decisions. Will @VCofficeBHU take responsibility if…,0,0,Sun Jul 26 12:59:20 +0000 2020
65,1287370980889784320,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 12:55:34 +0000 2020
66,1287369725849112579,"RT @indrajeetmaximo: Proactive, decisive and visionary Modi government has stayed ahead of the curve in fight against COVID-19.

Here is a…",0,15,Sun Jul 26 12:50:35 +0000 2020
67,1287369509595017217,"RT @indrajeetmaximo: भारत में कोरोनावायरस से होने वाली मृत्यु की दर घटकर 2.43 प्रतिशत: स्वास्थ्य मंत्रालय
https://t.co/BdlM6x8c8s https://t…",0,16,Sun Jul 26 12:49:43 +0000 2020
68,1287369457787166720,How is #ATKMB coping with COVID-19 ? Rememer COVID is threatening for not only the aged but also for freshly born n… https://t.co/w3guXEMiyD,5,0,Sun Jul 26 12:49:31 +0000 2020
69,1287369357811736577,@ChiranjitOjha How is #ATKMB coping with COVID-19 ? Rememer COVID is threatening for not only the aged but also for… https://t.co/EQ2HniCvlW,4,0,Sun Jul 26 12:49:07 +0000 2020
70,1287369075664941056,RT @CPIM_WESTBENGAL: @MamataOfficial @mishra_surjya @timesofindia Our @CPIM_WESTBENGAL volunteers have from the commencement of the #lockdo…,0,3,Sun Jul 26 12:48:00 +0000 2020
71,1287368898384293888,https://t.co/sRjFO0e7YK,0,0,Sun Jul 26 12:47:18 +0000 2020
72,1287368867870908417,ARTICLE ON COVID-19 IN INDIA https://t.co/sCHp1HBW9K,0,0,Sun Jul 26 12:47:10 +0000 2020
73,1287368319771738113,"Young talents from #Kerala develop technological innovations to counter #covid19 
𝐂𝐡𝐞𝐜𝐤𝐨𝐮𝐭 𝐭𝐡𝐞 𝐧𝐞𝐰𝐬 𝐢𝐧 𝐝𝐞𝐭𝐚𝐢𝐥👇… https://t.co/PhIZlYd5dU",0,0,Sun Jul 26 12:45:00 +0000 2020
74,1287368076783017984,"RT @sumonseng: Mr @narendramodi 's #LockdownWithoutPlan have already killed many children , excluded many students &amp; will kill many childre…",0,3,Sun Jul 26 12:44:02 +0000 2020
75,1287367924945059851,https://t.co/jWJxOXa6xI,0,0,Sun Jul 26 12:43:26 +0000 2020
76,1287366894517760000,"RT @Prasenj96567741: Country is suffering greatly because of covid-19, lockdown and flood many people have lost their home, livelihood etc…",0,85,Sun Jul 26 12:39:20 +0000 2020
77,1287365520644141057,"এক তরুণীর গান টুইট করে দিন ভাল করার জন্য ধন্যবাদও জানান অমিতাভ বচ্চন।

#CoronaVirusUpdates #SangbadPratidin

https://t.co/CfkxkJ5L0e",4,0,Sun Jul 26 12:33:52 +0000 2020
78,1287365236270329860,RT @CPIM_WESTBENGAL: @MamataOfficial @mishra_surjya @timesofindia Our @CPIM_WESTBENGAL volunteers have from the commencement of the #lockdo…,0,3,Sun Jul 26 12:32:45 +0000 2020
79,1287365121807851520,"RT @asoke_raja: When tali,  thali,  Diwali can't prevent covid 19 affecting 13 lakhs,  Modijj @PMOIndia is running for opening the door of…",0,5,Sun Jul 26 12:32:17 +0000 2020
80,1287364882619219968,"RT @KunalSarangi: #StaySafe Bengaluru!! #IndiaFightsCorona Over 3,000 COVID-19 Patients ""Untraceable"" In Bengaluru Amid Huge Spike https://…",0,4,Sun Jul 26 12:31:20 +0000 2020
81,1287364834745626624,Review Of India’s Anti-Corruption Measures Pushed To 2021 Due To COVID-19 https://t.co/8gCQdvKGZP,0,0,Sun Jul 26 12:31:09 +0000 2020
82,1287364719607607301,#COVID__19 #CallerTune https://t.co/oeDnMbkbnc,1,0,Sun Jul 26 12:30:41 +0000 2020
83,1287364702901645312,RT @Debatesocioecon: https://t.co/R1TJ2PclKv,0,1,Sun Jul 26 12:30:37 +0000 2020
84,1287364546361823235,@MamataOfficial @mishra_surjya @timesofindia Our @CPIM_WESTBENGAL volunteers have from the commencement of the… https://t.co/NldRdFOb3q,17,3,Sun Jul 26 12:30:00 +0000 2020
85,1287364506595688448,"RT @jkpatadia: @narendramodi LOCKDOWN का वक़्त आ गया है। SIR PLEASE ऑडर दे दीजिये।
PEOPLE ARE NEGLECTING COVID-19.
VACCINE, 2020 में तैयार…",0,2,Sun Jul 26 12:29:51 +0000 2020
86,1287363380857024514,"RT @ttindia: Policymakers in India appear to have lost their sagacity and their savoir faire.

https://t.co/totm62ntEa",0,19,Sun Jul 26 12:25:22 +0000 2020
87,1287363078347087872,"RT @Zee24Ghanta: শেষ হল করোনার টিকা Covaxin-এর প্রথম পর্বের ট্রায়াল; ফলাফল অভূতপূর্ব! মত পর্যবেক্ষকদের
#zee24ghanta #Covaxin #covid_19indi…",0,6,Sun Jul 26 12:24:10 +0000 2020
88,1287363020411215874,"RT @OfficialWBSCTE: Notification of Alternative Mode of Assessment under the COVID-19 pandemic for the REGULAR &amp; CASUAL Diploma Students
(A…",0,6,Sun Jul 26 12:23:56 +0000 2020
89,1287362755528290304,"করোনাকে হারিয়ে বাড়ি ফিরলেন তিরুপতির ১০১ বছরের মঙ্গম্মা https://t.co/TrLPPWKc5r 

#Covid19 #PMangamma #Tirupati https://t.co/yg3cm0z1sP",0,0,Sun Jul 26 12:22:53 +0000 2020
90,1287362370004611072,https://t.co/R1TJ2PclKv,0,1,Sun Jul 26 12:21:21 +0000 2020
91,1287361207171559426,Smt. Kiran Bedi would be the Special Point of Contact in PMO with Cabinet rank with exclusive charge of national CO… https://t.co/km1esVBVR1,1,0,Sun Jul 26 12:16:44 +0000 2020
92,1287360457267802112,"RT @BhanjaGuchhait: #সেবাই পরম ধর্ম#     
রামনবমী উৎসব সমিতির অন্তর্গত নারী শক্তি বাহিনীর ---  field work during covid-19 situation. Thanks…",0,1,Sun Jul 26 12:13:45 +0000 2020
93,1287360352263397376,"RT @AapkaSushovan: Delhi CM @ArvindKejriwal always said the essence of the Delhi Model is Teamwork.

At such a critical juncture, it's very…",0,4,Sun Jul 26 12:13:20 +0000 2020
94,1287360129914900480,"সেনার পক্ষ থেকে সরকারি বিবৃতিতে বলা হয়েছে, কার্গিল যুদ্ধে সেনা জওয়ানদের আত্মত্যাগের কথা মাথায় রেখে দিল্লির সেনা… https://t.co/v2H9LqvWss",9,0,Sun Jul 26 12:12:27 +0000 2020
95,1287359519316537344,@HemantSorenJMM Sir can we pls expect help from you in bringing down the incidence rate of Covid-19 in Jamshedpur.… https://t.co/KSoMgYT0iN,0,0,Sun Jul 26 12:10:02 +0000 2020
96,1287359188851539968,RT @ttindia: The initial results of the coronavirus has confirmed the jab is safe and produces an immune response to Covid-19. Those findin…,0,5,Sun Jul 26 12:08:43 +0000 2020
97,1287358813050253312,Covid-19 patient without mask... Just #PRsarkar . https://t.co/enNN8eKBzc,0,0,Sun Jul 26 12:07:13 +0000 2020
98,1287357468109135872,"RT @OfficialWBSCTE: Notification of Alternative Mode of Assessment under the COVID-19 pandemic for the REGULAR &amp; CASUAL Diploma Students
(A…",0,6,Sun Jul 26 12:01:52 +0000 2020
99,1287357257219313664,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 12:01:02 +0000 2020
100,1287356982584778752,"RT @iakshaysinghel: India will Fight Corona and will surely win over this very soon 🇮🇳

101 years old woman won the battle against Covid- 1…",0,12,Sun Jul 26 11:59:57 +0000 2020
101,1287356368899342336,"RT @akivardhan: @AAPOdisha @AamAadmiParty 47000 test was possible due to bjp, you guys have stopped Covid-19 test for few days. For hiding…",0,1,Sun Jul 26 11:57:30 +0000 2020
102,1287355332176437253,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 11:53:23 +0000 2020
103,1287353838098198529,"Texas Couple Beats COVID-19, Cancer, and Chemotherapy Together https://t.co/LnCzvsB1ex",0,0,Sun Jul 26 11:47:27 +0000 2020
104,1287353790278991872,Watch | 'India Could Have 30 Million Undetected COVID-19 Cases Today; 100 Million in 6 Weeks' https://t.co/5gkdMCoq6a,0,0,Sun Jul 26 11:47:16 +0000 2020
105,1287353293534969857,"RT @ttindia: Policymakers in India appear to have lost their sagacity and their savoir faire.

https://t.co/totm62ntEa",0,19,Sun Jul 26 11:45:17 +0000 2020
106,1287352585851084800,"RT @Zee24Ghanta: কবে শুরু হবে অক্সফোর্ডের করোনা টিকার ট্রায়াল? DCGI-এর ছাড়পত্রের অপেক্ষায় সিরাম ইনস্টিটিউট!
#zee24ghanta #covishield #Co…",0,1,Sun Jul 26 11:42:28 +0000 2020
107,1287352489176514560,"কবে শুরু হবে অক্সফোর্ডের করোনা টিকার ট্রায়াল? DCGI-এর ছাড়পত্রের অপেক্ষায় সিরাম ইনস্টিটিউট!
#zee24ghanta… https://t.co/ZnGGtoRiy6",10,1,Sun Jul 26 11:42:05 +0000 2020
108,1287350994460798976,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 11:36:09 +0000 2020
109,1287350926294913024,https://t.co/fYehn9yaCF,0,0,Sun Jul 26 11:35:53 +0000 2020
110,1287349610000732160,"Covid 19 pilled off the musk of every political parties and politicians, now its high time to judge and react accordingly. #WestBengal",0,0,Sun Jul 26 11:30:39 +0000 2020
111,1287349001071652867,"Please Subscribe My YouTube Channel  VASTU PURAN
#বাস্তু_পুরান চ্যানেলের আজকের পর্বে করোনা ভাইরাস এর উৎপত্তি কেন এ… https://t.co/9vHaZ2d8cr",1,0,Sun Jul 26 11:28:14 +0000 2020
112,1287348816228704257,https://t.co/3LyF3bLs9h,0,0,Sun Jul 26 11:27:30 +0000 2020
113,1287348699660554240,https://t.co/LooGzB7Sr6,0,0,Sun Jul 26 11:27:02 +0000 2020
114,1287348668928991232,"RT @Zee24Ghanta: শেষ হল করোনার টিকা Covaxin-এর প্রথম পর্বের ট্রায়াল; ফলাফল অভূতপূর্ব! মত পর্যবেক্ষকদের
#zee24ghanta #Covaxin #covid_19indi…",0,6,Sun Jul 26 11:26:55 +0000 2020
115,1287348127742091264,https://t.co/GKepQSS74l,0,0,Sun Jul 26 11:24:46 +0000 2020
116,1287347659427049472,RT @Arunstockguru: India's pharmaceutical industry will be able to produce COVID-19 vaccines not just for the country but also for the enti…,0,6,Sun Jul 26 11:22:54 +0000 2020
117,1287347319931678721,RT @keyakahe: Now #Covid_19 claimed the life of an officer of @KolkataPolice Avigyan Mukherjee. Extremely shocking. May the almighty give s…,0,13,Sun Jul 26 11:21:33 +0000 2020
118,1287345196812967939,RT @ttindia: The initial results of the coronavirus has confirmed the jab is safe and produces an immune response to Covid-19. Those findin…,0,5,Sun Jul 26 11:13:07 +0000 2020
119,1287344242902183937,"RT @cgstkolkatazone: Covid-19 की समय पर, Paperless Customs, सामाजिक दूरियां के लिए।

@cbic_india @FinMinIndia @nsitharamanoffc @nsitharaman…",0,3,Sun Jul 26 11:09:19 +0000 2020
120,1287343020635955202,RT @Arunstockguru: India's pharmaceutical industry will be able to produce COVID-19 vaccines not just for the country but also for the enti…,0,6,Sun Jul 26 11:04:28 +0000 2020
121,1287342779962552323,"@AAPOdisha @AamAadmiParty 47000 test was possible due to bjp, you guys have stopped Covid-19 test for few days. For… https://t.co/S5GjNQUCn7",3,1,Sun Jul 26 11:03:31 +0000 2020
122,1287342584533094400,"RT @SumitkadeI: Mahanayak @SrBachchan shared his experience in isolation ward, as his COVID-19 treatment continues. https://t.co/uAH1awdeKN",0,3,Sun Jul 26 11:02:44 +0000 2020
123,1287342297521119232,RT @ttindia: The initial results of the coronavirus has confirmed the jab is safe and produces an immune response to Covid-19. Those findin…,0,5,Sun Jul 26 11:01:36 +0000 2020
124,1287342040607592450,"RT @SumitkadeI: Mahanayak @SrBachchan shared his experience in isolation ward, as his COVID-19 treatment continues. https://t.co/uAH1awdeKN",0,3,Sun Jul 26 11:00:34 +0000 2020
125,1287341204858761216,"#ekhonkhobor #COVID__19 #Covid_19 #COVID19Pandemic #Covaxin #coronavaccine 
দেশীয় ‘কোভ্যাক্সিন’-এ প্রথম পর্যায়ের… https://t.co/JtzfqiulIf",0,0,Sun Jul 26 10:57:15 +0000 2020
126,1287341076244766720,"Mahanayak @SrBachchan shared his experience in isolation ward, as his COVID-19 treatment continues. https://t.co/uAH1awdeKN",58,3,Sun Jul 26 10:56:44 +0000 2020
127,1287341071517720577,"PM to launch High Throughput COVID-19 testing facilities on 27 July
https://t.co/bNmyXRPGTd via NaMo App https://t.co/hkOtd86fbn",0,0,Sun Jul 26 10:56:43 +0000 2020
128,1287340737227444225,Raising alarm among medical fraternity over the nature of the infection as the general belief is that once a person… https://t.co/RFfReZ06F1,1,0,Sun Jul 26 10:55:24 +0000 2020
129,1287340734748614658,"#Bengal: A man has contracted #COVID__19 for the second time in the same month after he recovered, raising alarm am… https://t.co/M9867Ek0gu",0,0,Sun Jul 26 10:55:23 +0000 2020
130,1287340302915665920,"#ekhonkhobor #COVID__19 #Covid_19 #COVID19India #CovidWarriors #coronavirus #CoronaWarriors #CoronaVirusUpdates 
এক… https://t.co/94mPT81PrU",3,0,Sun Jul 26 10:53:40 +0000 2020
131,1287338926726733825,"RT @FirhadHakim: With the outbreak of the COVID-19 pandemic, the toll on our hospitals has increased ten fold. Hence isolation zones/safe h…",0,16,Sun Jul 26 10:48:12 +0000 2020
132,1287337958836539393,"RT @iakshaysinghel: India will Fight Corona and will surely win over this very soon 🇮🇳

101 years old woman won the battle against Covid- 1…",0,12,Sun Jul 26 10:44:21 +0000 2020
133,1287337296887287809,The initial results of the coronavirus has confirmed the jab is safe and produces an immune response to Covid-19. T… https://t.co/GPZokVxW7R,27,5,Sun Jul 26 10:41:43 +0000 2020
134,1287336935845855233,"অমিতাভের বাংলো থেকে সরলো “কন্টেনমেন্ট” পোস্টার... 
#Bollywood #Entertainment @SrBachchan @juniorbachchan #Lockdown2… https://t.co/1lGSBa3oZ1",0,0,Sun Jul 26 10:40:17 +0000 2020
135,1287336792778129409,"আগস্টের ১ তারিখ থেকেই শুরু আনলক ৩, তবে কি খুলবে স্কুল-কলেজ? https://t.co/x4niHlw3ji via @ANM News Bengali… https://t.co/4udhr7WpHh",0,0,Sun Jul 26 10:39:43 +0000 2020
136,1287336316774973440,"@VijayVe66446249 @iamsrk Vijay ,I guess you are high in marijuana when SRK does big charity...Be it the latest Amfa… https://t.co/20D3bePgmO",1,0,Sun Jul 26 10:37:50 +0000 2020
137,1287336057181151232,"RT @ttindia: Policymakers in India appear to have lost their sagacity and their savoir faire.

https://t.co/totm62ntEa",0,19,Sun Jul 26 10:36:48 +0000 2020
