,tweet_id,text,favorite_count,retweet_count,created_at
15,1287253738726465536,"India reports 48,661 new #Covid19 cases, 705 deaths and 36,145 recoveries in the last 24 hours.

Track #Coronavirus… https://t.co/zttCCt9qJV",2,1,Sun Jul 26 05:09:41 +0000 2020
16,1287253725728342016,"RT @anishgawande: ""80% of the cases are from high rises.""

Mumbai's experience uncovers, once again, the city's stinking elitism. The slums…",0,10,Sun Jul 26 05:09:38 +0000 2020
17,1287253698767237120,"बिलाचा आकडा ऐकून 'कोरोना'ग्रस्त रुग्णाने हॉस्पिटलमधून ठोकली धूम, सर्वांना 'बाधित' करण्याची दिली धमकी

#coronavirus… https://t.co/IAcQyHbLjr",0,0,Sun Jul 26 05:09:32 +0000 2020
18,1287253681247645696,RT @HealthCheck_in: Some mild #COVID patients will have symptoms very difficult to understand. “I’m a professor in infectious disease &amp; evi…,0,3,Sun Jul 26 05:09:28 +0000 2020
19,1287253546031751170,"@Arogyasetu 
@drharshvardhan
@MoHFW_INDIA

It's time you tell us how your arogya setu app has  successfully traced… https://t.co/bLgDJJ2vYA",0,0,Sun Jul 26 05:08:56 +0000 2020
20,1287253514645725185,@richapintoTOI Not a 'pleasant surprise' actually! Based  on false negatives of Rapid Antigen test we shouldn't be… https://t.co/SsBwD3kDz1,1,0,Sun Jul 26 05:08:48 +0000 2020
21,1287253430482767872,"RT @IndurChhugani: Worldwide euphoria as,
solution found for #Covid_19",0,19,Sun Jul 26 05:08:28 +0000 2020
22,1287253321779048448,"RT @IndorkarDeepak: India’s Covid-19 recovery rate now at 63.54%, case fatality count marks sharp dip
https://t.co/0WGteA8hiV

via NaMo App…",0,1,Sun Jul 26 05:08:02 +0000 2020
23,1287253169177677826,"RT @IndorkarDeepak: India tests 4.2 L samples for Covid-19 in 24 hrs, testing capacity at all-time high
https://t.co/0EtVV61ida

via NaMo A…",0,1,Sun Jul 26 05:07:26 +0000 2020
24,1287253106846126080,"RT @IndurChhugani: Worldwide euphoria as,
solution found for #Covid_19",0,19,Sun Jul 26 05:07:11 +0000 2020
25,1287253061535019008,"RT @IndorkarDeepak: India's Covid-19 case fatality rate drops to 2.38%; recovery rate rises to 63.3%
https://t.co/Us6fD5VQrs

via NaMo App…",0,1,Sun Jul 26 05:07:00 +0000 2020
26,1287253012512043009,"RT @IndorkarDeepak: More than 1.5 crore Covid-19 samples tested so far: Govt 
https://t.co/sSkzCFQwPu

via NaMo App https://t.co/XJEbeRV9Jx",0,1,Sun Jul 26 05:06:48 +0000 2020
27,1287253002521161733,"RT @latestly: India’s COVID-19 Tally Inches Closer Towards 14-Lakh Mark With a Spike of 48,661 New Coronavirus Cases, Death Toll Rises to 3…",0,1,Sun Jul 26 05:06:46 +0000 2020
28,1287252991855038467,"RT @IndorkarDeepak: Over 10 cr free LPG cylinders delivered as Covid-19 relief 
https://t.co/M5170HynDn

via NaMo App https://t.co/gGsE9R14…",0,1,Sun Jul 26 05:06:43 +0000 2020
29,1287252808425594881,"Savita demands government action for the urban poor. Already homeless since last year, the lockdown has dealt a blo… https://t.co/vJOFFIAb6D",0,0,Sun Jul 26 05:06:00 +0000 2020
30,1287252698157518850,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 05:05:33 +0000 2020
31,1287252655555792898,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 05:05:23 +0000 2020
32,1287252631673401345,LIVE BLOG | मुख्यमंत्री बी एस येडीयूरप्पा यांना गोकाकच्या जेएमएफसी न्यायालयाने न्यायालयात हजर राहण्यासंबंधी समन्स ब… https://t.co/n0xGnjDy5r,13,1,Sun Jul 26 05:05:18 +0000 2020
33,1287252570097016832,RT @HealthCheck_in: Some mild #COVID patients will have symptoms very difficult to understand. “I’m a professor in infectious disease &amp; evi…,0,3,Sun Jul 26 05:05:03 +0000 2020
34,1287252369470676992,RT @ashokshuklasoda: @NH_India Be it covid-19 or Chinese intrusion our PM is always busy &amp; working.,0,1,Sun Jul 26 05:04:15 +0000 2020
35,1287252365133910021,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 05:04:14 +0000 2020
36,1287252291246989315,"India’s COVID-19 Tally Inches Closer Towards 14-Lakh Mark With a Spike of 48,661 New Coronavirus Cases, Death Toll… https://t.co/AG1DbCEBWu",0,1,Sun Jul 26 05:03:56 +0000 2020
37,1287252226696548353,#wallart #wallpainting #Pune #Covid_19 #CoronavirusIndia #ArtistOnTwitter #street #punefightscorona #CoronaWarrior https://t.co/wpmnlHPBmu,0,0,Sun Jul 26 05:03:41 +0000 2020
38,1287252195683917825,"RT @abpmajhatv: LIVE BLOG | औरंगाबाद जिल्ह्यातील 34 रुग्णांचे अहवाल सकाळी पॉझिटिव्ह,  आतापर्यंत एकूण 12942 कोरोनाबाधित, त्यापैकी 8159 बरे…",0,1,Sun Jul 26 05:03:34 +0000 2020
39,1287252089702248451,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 05:03:08 +0000 2020
40,1287252070689656832,"PCR RT test for all incoming into UAE. 

The UAE announced that Covid-19 PCR tests will become mandatory for all pa… https://t.co/Ik0apvy00i",0,0,Sun Jul 26 05:03:04 +0000 2020
41,1287252007783342082,"Over 10 cr free LPG cylinders delivered as Covid-19 relief 
https://t.co/M5170HynDn

via NaMo App https://t.co/gGsE9R14o4",0,1,Sun Jul 26 05:02:49 +0000 2020
42,1287251980935548928,"More than 1.5 crore Covid-19 samples tested so far: Govt 
https://t.co/sSkzCFQwPu

via NaMo App https://t.co/XJEbeRV9Jx",0,1,Sun Jul 26 05:02:42 +0000 2020
43,1287251947200720896,"Uttar Pradesh: 228 Inmates Test Positive For COVID-19 in Ballia District Jail
https://t.co/iToG3lWOZz
#UttarPradesh #COVID19 #Ballia #Jail",0,0,Sun Jul 26 05:02:34 +0000 2020
44,1287251946777133056,"India's Covid-19 case fatality rate drops to 2.38%; recovery rate rises to 63.3%
https://t.co/Us6fD5VQrs

via NaMo… https://t.co/7mL3LliJxb",0,1,Sun Jul 26 05:02:34 +0000 2020
45,1287251823930179585,"India tests 4.2 L samples for Covid-19 in 24 hrs, testing capacity at all-time high
https://t.co/0EtVV61ida

via Na… https://t.co/eJ8hW3jH2J",0,1,Sun Jul 26 05:02:05 +0000 2020
46,1287251736885784581,"India’s Covid-19 recovery rate now at 63.54%, case fatality count marks sharp dip
https://t.co/0WGteA8hiV

via NaMo… https://t.co/6Wczq65wi7",0,1,Sun Jul 26 05:01:44 +0000 2020
47,1287251676005507073,RT @BeingSalmanKhan: Here’s some reassuring news. LIFEBUOY is the WORLD'S FIRST BRAND to report that its handwash and sanitiser are 99.9% e…,0,3496,Sun Jul 26 05:01:30 +0000 2020
48,1287251666065121281,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 05:01:27 +0000 2020
49,1287251662516584449,"RT @aparanjape: Interesting... 'The people with hidden immunity against Covid-19'

While the latest research suggests that antibodies again…",0,7,Sun Jul 26 05:01:26 +0000 2020
50,1287251409121890304,@NH_India Be it covid-19 or Chinese intrusion our PM is always busy &amp; working.,1,1,Sun Jul 26 05:00:26 +0000 2020
51,1287251377551335427,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 05:00:19 +0000 2020
52,1287251301781315585,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 05:00:00 +0000 2020
53,1287251298576891904,Early signs of #covid-19 Active cases peaking in some parts of Mumbai metro region but still increasing in… https://t.co/GD3yv5mZTt,0,0,Sun Jul 26 05:00:00 +0000 2020
54,1287251231774212099,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:59:44 +0000 2020
55,1287251225549799424,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:59:42 +0000 2020
56,1287251126417362944,"In the last 24 hours, India has reported 48,661 new cases of #COVID19 raising the total number of cases in the coun… https://t.co/P6Bs5BGbnm",1,0,Sun Jul 26 04:59:19 +0000 2020
57,1287251081781706752,The ‘Innovations Unlocked Kerala Student Innovators Meet’ by the Kerala Startup Mission (KSUM) proved the quality o… https://t.co/a7qA7lccM3,0,0,Sun Jul 26 04:59:08 +0000 2020
58,1287251079835467778,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:59:08 +0000 2020
59,1287251048873132034,RT @bandranews_com: Explainer: What is mahajobs portal and how it is helping during Covid-19 via @htTweets https://t.co/GBIO8Umg0g,0,1,Sun Jul 26 04:59:00 +0000 2020
60,1287251011669618688,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:58:51 +0000 2020
61,1287250935702409216,"RT @bandranews_com: CM Uddhav Thackeray inaugurates COVID-19 treatment facilities in Dombivli, Kalyan https://t.co/VYdUygcRHp via @mumbaimi…",0,1,Sun Jul 26 04:58:33 +0000 2020
62,1287250932917403648,This seems to corroborate Stadler's views on immunity to Covid featured sometime back in Cut The Clutter. Cc:… https://t.co/p2FJzAqfaO,0,0,Sun Jul 26 04:58:33 +0000 2020
63,1287250730596753408,"⛳हिन्दू जनजागृति समिति आयोजित

🎤विशेष संवाद : राम मंदिर निर्माण का अब विरोध क्याें ?

Today
26 जुलाई 2020
शाम 7 से… https://t.co/5RdIcfd6CS",0,0,Sun Jul 26 04:57:44 +0000 2020
64,1287250528771031041,RT @moneycontrolcom: A person who defected to South Korea three years ago returned across the  border that divides the two Koreas with symp…,0,3,Sun Jul 26 04:56:56 +0000 2020
65,1287250410751660034,"@ankit4793 Hi, we are sorry for the inconvenience caused. We are experiencing high call volume at our contact centr… https://t.co/7wDOKyMSvm",0,0,Sun Jul 26 04:56:28 +0000 2020
66,1287250374135386113,Contact to Baba Covid-19 vaccine wale! https://t.co/nQXctZLmjb,1,0,Sun Jul 26 04:56:19 +0000 2020
67,1287250197106454529,@ThePrintIndia @LinusChua @samkimasia North Korea had the vaccine for Covid-19 long back. A bullet in the head.,0,0,Sun Jul 26 04:55:37 +0000 2020
68,1287250116659671040,Maharashtra: Covid-19 hospital overcharges patients; loses licence | Thane News - 👍👍 https://t.co/hyhaNcGoae,0,0,Sun Jul 26 04:55:18 +0000 2020
69,1287250107138621440,@ZeeNews @OfficeofUT @BJP4India Har din Covid-19 postive patients increase ho rahe hai Maharashtra main aur aisa ky… https://t.co/wh9rua2rxF,0,0,Sun Jul 26 04:55:16 +0000 2020
70,1287250038918270976,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:54:59 +0000 2020
71,1287249880545742848,RT @stockskibaat: @ShardulSonawane @CMDMSEDCL @mihirkotecha During this COVID-19 crisis how can these Electricity companies go for these un…,0,1,Sun Jul 26 04:54:22 +0000 2020
72,1287249822362349570,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:54:08 +0000 2020
73,1287249804834177024,"RT @IndurChhugani: Worldwide euphoria as,
solution found for #Covid_19",0,19,Sun Jul 26 04:54:04 +0000 2020
74,1287249700094009345,"RT @superman_banker: #5DaysBanking

Now Kerala State have declared 5 Day Banking in state in view of increasing Covid19 infection.
We @Bank…",0,29,Sun Jul 26 04:53:39 +0000 2020
75,1287249676861726721,"India Conducts 4.4L COVID-19 Tests in a Day.
Check up average cost (Considering Free) taken from the patient is Rs.… https://t.co/SpaEczggzF",0,0,Sun Jul 26 04:53:33 +0000 2020
76,1287249535585026048,RT @WesternRly: #Covid_19 के विरुद्ध जंग कर रहे पश्चिम रेलवे के चिकित्सा कर्मी! मुंबई सेंट्रल स्थित पश्चिम रेलवे का जगजीवन राम अस्पताल एक #…,0,5,Sun Jul 26 04:52:59 +0000 2020
77,1287249202892816385,Self discipline is the best way to fight Covid 19. Wear mask and maintain physical distance. स्व-अनुशासन ही कोविड 1… https://t.co/8ggopN7vzV,0,0,Sun Jul 26 04:51:40 +0000 2020
78,1287249061532188674,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:51:06 +0000 2020
79,1287249052346662914,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:51:04 +0000 2020
80,1287248952408944640,"RT @IndurChhugani: Worldwide euphoria as,
solution found for #Covid_19",0,19,Sun Jul 26 04:50:40 +0000 2020
81,1287248943428984834,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:50:38 +0000 2020
82,1287248702252257280,"RT @IndurChhugani: Worldwide euphoria as,
solution found for #Covid_19",0,19,Sun Jul 26 04:49:41 +0000 2020
83,1287248700058681345,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:49:40 +0000 2020
84,1287248690130935808,"Hello @mybmcWardN @mybmc, thanks for helping Mumbai fight against Covid-19.
Help needed : I'd applied for my marria… https://t.co/5PQG09E655",0,0,Sun Jul 26 04:49:38 +0000 2020
85,1287248497947717638,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:48:52 +0000 2020
86,1287248490154749953,RT @firstpost: BJP MP #PragyaThakur asked the public to recite the Hanuman Chalisa five times a day till 5 August to rid the world of the #…,0,7,Sun Jul 26 04:48:50 +0000 2020
87,1287248194678607876,RT @richapintoTOI: Do you also still find people roaming around without a #masks in #Mumbai? #BMC chief says social discipline the new mant…,0,1,Sun Jul 26 04:47:40 +0000 2020
88,1287248055956250624,RT @firstpost: BJP MP #PragyaThakur asked the public to recite the Hanuman Chalisa five times a day till 5 August to rid the world of the #…,0,7,Sun Jul 26 04:47:07 +0000 2020
89,1287247843036602368,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:46:16 +0000 2020
90,1287247777462812678,"@ajaishukla As usual, something has to be done to divert public attention from all the failures of Government.
So h… https://t.co/7XxV6b6KfH",0,0,Sun Jul 26 04:46:00 +0000 2020
91,1287247729219866624,"Hope this rest soon 🙏
#COVID__19 
#COVID19UPDATE 
#COVID19Pandemic https://t.co/Zm87y0CTxm",0,0,Sun Jul 26 04:45:49 +0000 2020
92,1287247696194019328,"@uddhavthackeray
@ThaneCollector
प्राप्त जानकारीनुसार सरकार द्वारा Thane Civil Hospital को Remdesivir Injections और… https://t.co/STJVhhg6be",3,2,Sun Jul 26 04:45:41 +0000 2020
93,1287247481655496705,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:44:50 +0000 2020
94,1287247416974966786,"RT @IndurChhugani: Worldwide euphoria as,
solution found for #Covid_19",0,19,Sun Jul 26 04:44:34 +0000 2020
95,1287247391779770369,RT @firstpost: BJP MP #PragyaThakur asked the public to recite the Hanuman Chalisa five times a day till 5 August to rid the world of the #…,0,7,Sun Jul 26 04:44:28 +0000 2020
96,1287247331063025664,RT @WesternRly: #Covid_19 के विरुद्ध जंग कर रहे पश्चिम रेलवे के चिकित्सा कर्मी! मुंबई सेंट्रल स्थित पश्चिम रेलवे का जगजीवन राम अस्पताल एक #…,0,5,Sun Jul 26 04:44:14 +0000 2020
97,1287247311169454080,@NorbertElekes Am wondering how did #Covid-19 reach there in the first place since the country is anyways isolated.,0,0,Sun Jul 26 04:44:09 +0000 2020
98,1287247231834181632,"Western Railway's Jagjivan Ram Railway Hospital at Mumbai Central which is a#covid hospital, is leaving no stone un… https://t.co/wvVLg5FHYg",10,0,Sun Jul 26 04:43:50 +0000 2020
99,1287247217292480513,Giving us lessons on ‘How not to wear a mask’ ! #COVID__19 https://t.co/EpP1PB0uu8,0,0,Sun Jul 26 04:43:47 +0000 2020
100,1287247160480677889,"#Coronavirus India Testing Update till 26th July 8:00 AM IST

Total Tests Done - 1,62,91,330
Tests/Million - 11821… https://t.co/LImGs1uKcQ",0,0,Sun Jul 26 04:43:33 +0000 2020
101,1287247040855117824,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:43:05 +0000 2020
102,1287246939684184064,RT @SandhanBorkaka1: Nogaon MP @pradyutbordoloi sir been spreading awareness about covid 19 through various videos &amp; through field visit as…,0,7,Sun Jul 26 04:42:40 +0000 2020
103,1287246912463056902,"RT @firstpost: #India reports 48,661 new #Coronavirus cases on Sunday, taking its overall tally to 13,85,522. The toll rises by 705 to 32,0…",0,2,Sun Jul 26 04:42:34 +0000 2020
104,1287246887733456896,"RT @aparanjape: Interesting... 'The people with hidden immunity against Covid-19'

While the latest research suggests that antibodies again…",0,7,Sun Jul 26 04:42:28 +0000 2020
105,1287246811405488128,"RT @firstpost: #India reports 48,661 new #Coronavirus cases on Sunday, taking its overall tally to 13,85,522. The toll rises by 705 to 32,0…",0,2,Sun Jul 26 04:42:10 +0000 2020
106,1287246788148133888,"#India reports 48,661 new #Coronavirus cases on Sunday, taking its overall tally to 13,85,522. The toll rises by 70… https://t.co/NAB5JHZSzZ",4,2,Sun Jul 26 04:42:04 +0000 2020
107,1287246692622848000,"#Coronavirus India Update till 26th July 8:00 AM IST

New Tests Done - 442263
New Cases - 48661
New Recoveries - 36… https://t.co/5lJrQoOW93",0,0,Sun Jul 26 04:41:42 +0000 2020
108,1287246667268358145,"North Korea places Kaesong city under lockdown over suspected coronavirus outbreak

Seoul: North Korean leader Kim… https://t.co/08dZZfW7Cc",0,0,Sun Jul 26 04:41:36 +0000 2020
109,1287246662356803585,RT @shekharsuman7: My family and friends are dead against me doing this..they feel no one is coming forward and im risking my health by tra…,0,1593,Sun Jul 26 04:41:34 +0000 2020
110,1287246647047491584,"@JioMart_Support Konsa maal phuke the???
I was happy from your service @JioMart @JioMart_Support 
First read and re… https://t.co/pFXSH1suUt",0,0,Sun Jul 26 04:41:31 +0000 2020
111,1287246604718813185,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:41:21 +0000 2020
112,1287246465618726912,RT @firstpost: BJP MP #PragyaThakur asked the public to recite the Hanuman Chalisa five times a day till 5 August to rid the world of the #…,0,7,Sun Jul 26 04:40:47 +0000 2020
113,1287246411428327432,"RT @PIBMumbai: #COVID19 : An #opportunity in #crisis

To ease out the challenges that came with the #virus, many bold #reforms were taken b…",0,11,Sun Jul 26 04:40:35 +0000 2020
114,1287246320097361920,"RT @aparanjape: Interesting... 'The people with hidden immunity against Covid-19'

While the latest research suggests that antibodies again…",0,7,Sun Jul 26 04:40:13 +0000 2020
115,1287246290875645952,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:40:06 +0000 2020
116,1287246274924748800,@Girbane Such few persons timely manner actions or precisely response can surely make sea change in many to act bit… https://t.co/o7E9PwjCFv,0,0,Sun Jul 26 04:40:02 +0000 2020
117,1287245907767902208,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:38:34 +0000 2020
118,1287245818521464832,"Many May Be Going Through this #Timewasters 

Here’s a show for you… 09 TIME WASTERS DURING COVID 19 episode of Sou… https://t.co/tmqRumDFeU",0,0,Sun Jul 26 04:38:13 +0000 2020
119,1287245752385691649,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:37:57 +0000 2020
120,1287245734899625984,"RT @aparanjape: Interesting... 'The people with hidden immunity against Covid-19'

While the latest research suggests that antibodies again…",0,7,Sun Jul 26 04:37:53 +0000 2020
121,1287245686375739398,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:37:42 +0000 2020
122,1287245674719805446,RT @cspramesh: This is a terrific thread on the antibody response to #COVID_19 and its clinical implications. Compulsory reading for those…,0,4,Sun Jul 26 04:37:39 +0000 2020
123,1287245536622284800,"As the area has been constantly battling escalation of COVID-19 cases, residents have said that only 15 of the 64 c… https://t.co/bUqTgIOzJz",1,0,Sun Jul 26 04:37:06 +0000 2020
124,1287245375577849857,RT @firstpost: BJP MP #PragyaThakur asked the public to recite the Hanuman Chalisa five times a day till 5 August to rid the world of the #…,0,7,Sun Jul 26 04:36:28 +0000 2020
125,1287245338349154304,@ShardulSonawane @CMDMSEDCL @mihirkotecha During this COVID-19 crisis how can these Electricity companies go for th… https://t.co/ltIHuHcPf2,1,1,Sun Jul 26 04:36:19 +0000 2020
126,1287245279129767937,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:36:05 +0000 2020
127,1287245122241875969,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:35:27 +0000 2020
128,1287245113538703363,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:35:25 +0000 2020
129,1287244974690451456,"RT @mumbaimatterz: 🚨#InCaseOfEmergency 🚨

Keep this handy.

#BMC ward wise helpline numbers for #COVID__19 Info &amp; Bed availability in hospi…",0,12,Sun Jul 26 04:34:52 +0000 2020
130,1287244959502852096,"@jitupatwari Sir what your government did in Madhya Pradesh on or before 12.02.2020, when as a party you were aware… https://t.co/Gl5ILpcvNa",0,0,Sun Jul 26 04:34:48 +0000 2020
131,1287244639355904000,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:33:32 +0000 2020
132,1287244622062739457,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:33:28 +0000 2020
133,1287244617755353089,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:33:27 +0000 2020
134,1287244478642675713,RT @AbdurRahman_IPS: #DrKafeelKhan must be free to fight #Covid_19 and save the life of young children. Detaining him under NSA is illegal…,0,556,Sun Jul 26 04:32:54 +0000 2020
135,1287244328612401152,"RT @RanaAyyub: Soon after recovering from COVID, Kader Shaikh started work to convert his 30,000 square feet office space at Shreyam comple…",0,1524,Sun Jul 26 04:32:18 +0000 2020
136,1287244299399135232,"RT @MahaDGIPR: #COVID_19 उपचारासाठीच्या रेमडेसिवीर, टोसिलीझुमॅब या औषधांच्या वापराबद्दल संभ्रम.त्यामुळे #कोविड टास्क फोर्सच्या माध्यमातून…",0,15,Sun Jul 26 04:32:11 +0000 2020
137,1287244297549385729,"RT @latestly: ICMR Tests a Total of 1,62,91,331 COVID-19 Samples in India So Far #ICMR #ICMRFIGHTSCOVID19 #CoronavirusIndia #Coronavirus #C…",0,1,Sun Jul 26 04:32:11 +0000 2020
138,1287244287650877440,"RT @latestly: India Reports 48,661 COVID-19 Cases &amp; 705 Deaths in Past 24 Hours, Death Toll Jumps to 32,063 #IndiaFightsCorona #IndiaFights…",0,1,Sun Jul 26 04:32:08 +0000 2020
139,1287244159967887360,"India Reports 48,661 COVID-19 Cases &amp; 705 Deaths in Past 24 Hours, Death Toll Jumps to 32,063 #IndiaFightsCorona… https://t.co/IbqN1qpWvL",2,1,Sun Jul 26 04:31:38 +0000 2020
